timestamp,latitude,longitude,speed,fuel_level,engine_temp,accelerometer_x,accelerometer_y,accelerometer_z,head_position_X,eye_closed_duration,driver_state,vehicle_health,vehicle_type
2024-01-01 08:53:10,37.784074,-122.409954,68,82.37,68,1.55,-2.98,-1.82,Straight,2.88,drowsy,normal,sedan
2024-01-01 08:53:15,37.773346,-122.409414,122,67.59,129,0.73,2.33,1.98,Straight,1.39,awake,needs_maintenance,truck
2024-01-01 08:53:20,37.769116,-122.413156,34,81.72,129,1.8,-0.37,2.36,Straight,0.77,awake,needs_maintenance,truck
2024-01-01 08:53:25,37.781529,-122.410978,10,27.25,116,2.97,0.3,0.86,Straight,2.66,drowsy,needs_maintenance,truck
2024-01-01 08:53:30,37.769951,-122.421112,0,38.47,95,2.03,-2.03,-0.68,Right,1.15,distracted,normal,SUV
2024-01-01 08:53:35,37.768579,-122.418055,9,88.9,76,2.63,1.66,-0.06,Straight,1.69,awake,normal,sedan
2024-01-01 08:53:40,37.780789,-122.414742,68,34.4,75,1.51,1.27,-2.08,Left,0.76,awake,normal,SUV
2024-01-01 08:53:45,37.772186,-122.428457,115,65.54,71,-1.71,-0.79,-1.86,Straight,2.13,drowsy,normal,sedan
2024-01-01 08:53:50,37.774705,-122.418104,88,29.22,99,0.45,-0.72,0.13,Left,0.74,awake,normal,SUV
2024-01-01 08:53:55,37.766507,-122.416804,87,15.27,78,1.56,-1.63,-0.72,Left,1.14,distracted,needs_maintenance,SUV
2024-01-01 08:54:00,37.779502,-122.422356,44,77.25,129,-1.04,-0.03,-0.57,Right,2.29,drowsy,needs_maintenance,truck
2024-01-01 08:54:05,37.76827,-122.42377,2,25.24,71,-2.41,1.12,1.2,Right,1.15,distracted,normal,SUV
2024-01-01 08:54:10,37.782053,-122.417239,131,52.67,119,-1.81,2.56,2.59,Left,1.61,distracted,needs_maintenance,truck
2024-01-01 08:54:15,37.783283,-122.411758,69,88.33,91,-1.98,-1.14,-0.1,Straight,2.22,drowsy,normal,SUV
2024-01-01 08:54:20,37.772908,-122.417497,65,25.29,117,0.2,-0.84,2.67,Right,2.87,drowsy,needs_maintenance,truck
2024-01-01 08:54:25,37.76887,-122.413496,54,29.83,120,2.78,-1.37,-0.62,Right,1.07,distracted,needs_maintenance,truck
2024-01-01 08:54:30,37.783406,-122.426732,42,54.0,67,-2.26,0.75,2.21,Right,0.24,awake,normal,SUV
2024-01-01 08:54:35,37.765463,-122.428957,67,24.68,103,2.65,2.99,-2.93,Right,2.75,drowsy,normal,truck
2024-01-01 08:54:40,37.77023,-122.419313,107,82.71,83,1.35,0.92,1.28,Straight,0.34,awake,normal,SUV
2024-01-01 08:54:45,37.772697,-122.428232,75,44.34,78,0.37,2.78,-2.05,Right,2.23,drowsy,normal,SUV
2024-01-01 08:54:50,37.769402,-122.42695,62,13.72,76,-0.91,-2.72,-0.32,Right,1.22,distracted,needs_maintenance,SUV
2024-01-01 08:54:55,37.779131,-122.423496,36,15.93,102,-0.61,-0.38,1.39,Left,0.12,awake,needs_maintenance,truck
2024-01-01 08:55:00,37.76817,-122.420127,100,84.71,65,0.67,2.43,2.93,Straight,2.95,drowsy,normal,sedan
2024-01-01 08:55:05,37.771345,-122.420675,26,74.45,104,-2.66,0.58,2.63,Left,1.54,distracted,normal,truck
2024-01-01 08:55:10,37.780279,-122.417958,124,47.3,68,-1.88,2.9,2.76,Straight,2.49,drowsy,normal,SUV
2024-01-01 08:55:15,37.766674,-122.4187,62,53.67,128,0.35,1.55,2.95,Right,2.39,drowsy,needs_maintenance,truck
2024-01-01 08:55:20,37.767635,-122.422189,83,44.82,112,-2.86,-2.1,-0.34,Straight,2.0,awake,needs_maintenance,truck
2024-01-01 08:55:25,37.770882,-122.425154,84,39.31,76,2.16,0.91,-2.12,Right,0.6,awake,normal,SUV
2024-01-01 08:55:30,37.776468,-122.41557,79,97.58,104,-1.36,2.62,0.58,Straight,1.1,awake,normal,truck
2024-01-01 08:55:35,37.776175,-122.420015,36,54.65,84,-1.49,-1.38,-0.47,Right,0.67,awake,normal,SUV
2024-01-01 08:55:40,37.775456,-122.413526,136,40.03,71,-0.85,0.6,-1.57,Right,1.16,distracted,normal,SUV
2024-01-01 08:55:45,37.766822,-122.423607,59,39.89,63,2.12,-0.91,2.96,Left,0.54,awake,normal,SUV
2024-01-01 08:55:50,37.767591,-122.416112,47,36.54,130,1.47,-0.69,-1.03,Right,0.2,awake,needs_maintenance,truck
2024-01-01 08:55:55,37.776846,-122.421311,89,76.7,87,-0.63,1.65,-2.05,Straight,0.52,awake,normal,SUV
2024-01-01 08:56:00,37.78344,-122.413348,8,85.39,125,0.27,-0.64,-2.97,Right,0.93,awake,needs_maintenance,truck
2024-01-01 08:56:05,37.783667,-122.426845,9,49.27,87,-0.93,1.29,1.13,Right,0.61,awake,normal,SUV
2024-01-01 08:56:10,37.769725,-122.418664,26,89.7,126,2.29,-2.91,-1.04,Left,2.28,drowsy,needs_maintenance,truck
2024-01-01 08:56:15,37.771852,-122.418505,139,66.12,73,2.08,1.59,2.42,Right,0.47,awake,normal,sedan
2024-01-01 08:56:20,37.784514,-122.423936,100,91.43,103,-1.54,1.32,1.86,Straight,1.35,awake,normal,truck
2024-01-01 08:56:25,37.782333,-122.413996,140,18.1,66,-1.84,0.16,0.06,Straight,0.76,awake,needs_maintenance,SUV
2024-01-01 08:56:30,37.781076,-122.412582,78,33.31,91,-2.94,-2.52,-2.4,Straight,2.19,drowsy,normal,SUV
2024-01-01 08:56:35,37.773791,-122.42071,3,83.18,115,-2.43,2.42,2.9,Left,1.27,distracted,needs_maintenance,truck
2024-01-01 08:56:40,37.770316,-122.424782,133,73.96,111,1.74,2.61,-2.48,Right,1.24,distracted,needs_maintenance,truck
2024-01-01 08:56:45,37.78114,-122.416363,67,70.73,84,-1.6,2.88,1.0,Straight,2.79,drowsy,normal,SUV
2024-01-01 08:56:50,37.784152,-122.413554,126,77.67,118,1.99,1.3,-1.75,Left,1.68,distracted,needs_maintenance,truck
2024-01-01 08:56:55,37.78297,-122.421996,114,57.73,126,2.98,-1.27,-0.58,Right,1.6,distracted,needs_maintenance,truck
2024-01-01 08:57:00,37.782795,-122.41287,100,30.91,94,0.02,2.84,1.8,Left,2.63,drowsy,normal,SUV
2024-01-01 08:57:05,37.771304,-122.410855,51,15.16,124,-2.43,-1.73,2.04,Straight,2.27,drowsy,needs_maintenance,truck
2024-01-01 08:57:10,37.765554,-122.418972,44,35.15,69,-2.88,-2.45,-1.95,Right,0.31,awake,normal,SUV
2024-01-01 08:57:15,37.782971,-122.409648,11,14.93,80,1.13,-0.51,-2.05,Straight,2.0,awake,needs_maintenance,SUV
2024-01-01 08:57:20,37.770188,-122.410651,53,52.11,104,-1.28,2.14,-2.79,Left,0.99,awake,normal,truck
2024-01-01 08:57:25,37.765683,-122.427867,34,65.08,127,0.8,-2.81,-1.95,Left,1.79,distracted,needs_maintenance,truck
2024-01-01 08:57:30,37.770795,-122.424475,103,55.76,74,-0.12,1.96,2.67,Straight,2.66,drowsy,normal,SUV
2024-01-01 08:57:35,37.778294,-122.412927,26,11.45,95,-2.68,-1.16,-1.79,Right,2.58,drowsy,needs_maintenance,SUV
2024-01-01 08:57:40,37.772298,-122.411638,66,50.4,128,-2.27,0.39,-1.73,Left,1.63,distracted,needs_maintenance,truck
2024-01-01 08:57:45,37.778973,-122.413437,96,11.84,115,2.54,1.73,2.4,Straight,1.72,awake,needs_maintenance,truck
2024-01-01 08:57:50,37.782052,-122.427437,129,26.42,104,2.51,-0.77,-1.2,Left,0.56,awake,normal,truck
2024-01-01 08:57:55,37.773837,-122.409401,3,84.0,124,-1.42,1.28,1.51,Right,1.47,distracted,needs_maintenance,truck
2024-01-01 08:58:00,37.769396,-122.417372,63,44.51,126,2.98,1.81,0.23,Right,0.76,awake,needs_maintenance,truck
2024-01-01 08:58:05,37.782884,-122.411182,127,94.35,86,-0.96,-2.11,1.54,Straight,1.22,awake,normal,SUV
2024-01-01 08:58:10,37.778581,-122.41047,105,68.2,112,2.83,1.76,-1.74,Right,0.88,awake,needs_maintenance,truck
2024-01-01 08:58:15,37.78397,-122.426925,128,56.34,120,2.87,-1.47,-1.65,Right,2.66,drowsy,needs_maintenance,truck
2024-01-01 08:58:20,37.780593,-122.412742,60,27.68,80,2.57,-0.02,0.71,Straight,1.99,awake,normal,SUV
2024-01-01 08:58:25,37.781516,-122.418568,66,43.83,121,-0.6,-1.35,-1.63,Straight,1.13,awake,needs_maintenance,truck
2024-01-01 08:58:30,37.780913,-122.411173,7,88.35,96,0.36,1.6,-1.12,Straight,2.33,drowsy,normal,SUV
2024-01-01 08:58:35,37.770084,-122.424015,102,22.35,85,1.07,1.51,-0.19,Right,0.95,awake,normal,SUV
2024-01-01 08:58:40,37.767631,-122.425448,21,93.38,109,1.79,1.54,0.26,Left,2.32,drowsy,normal,truck
2024-01-01 08:58:45,37.783057,-122.412318,70,23.08,98,2.31,-0.28,-0.76,Right,1.82,distracted,normal,SUV
2024-01-01 08:58:50,37.770367,-122.414087,41,86.94,110,2.87,1.88,-0.53,Right,0.13,awake,normal,truck
2024-01-01 08:58:55,37.769263,-122.427021,24,49.17,69,2.74,-2.9,2.82,Right,0.62,awake,normal,SUV
2024-01-01 08:59:00,37.765391,-122.428482,78,79.68,101,-0.33,-0.47,0.11,Straight,1.51,awake,normal,truck
2024-01-01 08:59:05,37.781042,-122.409475,15,79.68,116,1.74,0.72,1.04,Left,0.79,awake,needs_maintenance,truck
2024-01-01 08:59:10,37.767823,-122.412104,26,27.73,66,-1.04,-2.2,1.88,Right,2.49,drowsy,normal,SUV
2024-01-01 08:59:15,37.777815,-122.425165,46,90.38,99,-2.44,1.21,2.16,Left,2.87,drowsy,normal,SUV
2024-01-01 08:59:20,37.775339,-122.423447,95,36.83,62,2.12,-1.61,1.61,Straight,1.38,awake,normal,SUV
2024-01-01 08:59:25,37.77893,-122.412909,97,65.46,61,1.8,1.18,-2.36,Straight,0.98,awake,normal,sedan
2024-01-01 08:59:30,37.780518,-122.422666,95,77.92,97,1.79,1.8,0.9,Left,1.71,distracted,normal,SUV
2024-01-01 08:59:35,37.766633,-122.427904,129,31.08,80,1.28,2.3,0.85,Left,2.17,drowsy,normal,SUV
2024-01-01 08:59:40,37.784808,-122.428468,115,68.58,88,1.54,-2.49,-1.34,Straight,2.54,drowsy,normal,SUV
2024-01-01 08:59:45,37.766919,-122.423156,83,65.86,130,0.45,-2.57,1.25,Straight,1.88,awake,needs_maintenance,truck
2024-01-01 08:59:50,37.77678,-122.425344,72,76.32,106,-2.76,0.55,-1.59,Left,1.46,distracted,normal,truck
2024-01-01 08:59:55,37.784081,-122.422864,48,94.12,127,-2.33,2.31,-0.32,Right,2.72,drowsy,needs_maintenance,truck
2024-01-01 09:00:00,37.782331,-122.416707,114,80.63,114,2.61,-1.84,1.05,Straight,2.08,drowsy,needs_maintenance,truck
2024-01-01 09:00:05,37.771918,-122.427451,24,82.49,87,0.09,-1.5,0.63,Left,2.83,drowsy,normal,SUV
2024-01-01 09:00:10,37.776213,-122.41611,32,82.82,65,-2.68,2.18,1.42,Left,2.98,drowsy,normal,sedan
2024-01-01 09:00:15,37.777074,-122.422233,96,92.2,127,2.56,2.44,1.93,Left,2.82,drowsy,needs_maintenance,truck
2024-01-01 09:00:20,37.783833,-122.422357,109,57.39,112,2.51,2.63,-2.08,Straight,2.16,drowsy,needs_maintenance,truck
2024-01-01 09:00:25,37.784656,-122.417799,89,67.87,123,-1.63,-2.63,-2.55,Straight,2.41,drowsy,needs_maintenance,truck
2024-01-01 09:00:30,37.768708,-122.423975,90,53.94,79,-1.74,-0.1,2.46,Straight,0.98,awake,normal,SUV
2024-01-01 09:00:35,37.766572,-122.411313,122,44.52,65,-0.43,-2.47,-0.32,Left,2.81,drowsy,normal,SUV
2024-01-01 09:00:40,37.774275,-122.427574,6,56.59,77,-2.94,1.68,-1.65,Left,1.1,distracted,normal,SUV
2024-01-01 09:00:45,37.784693,-122.413261,110,56.26,87,0.14,1.46,-1.64,Straight,2.35,drowsy,normal,SUV
2024-01-01 09:00:50,37.777159,-122.423137,69,13.83,71,2.76,0.62,1.39,Straight,2.8,drowsy,needs_maintenance,SUV
2024-01-01 09:00:55,37.780151,-122.409926,55,35.45,98,-2.99,-1.18,2.39,Left,0.22,awake,normal,SUV
2024-01-01 09:01:00,37.781856,-122.409473,31,55.29,84,2.87,1.18,-2.46,Left,0.88,awake,normal,SUV
2024-01-01 09:01:05,37.783596,-122.422929,88,33.1,123,-2.71,0.58,-1.73,Straight,0.15,awake,needs_maintenance,truck
2024-01-01 09:01:10,37.78075,-122.41324,19,74.15,124,0.52,-0.03,-0.87,Straight,1.91,awake,needs_maintenance,truck
2024-01-01 09:01:15,37.77413,-122.424255,116,12.66,97,2.48,-0.61,0.6,Straight,0.58,awake,needs_maintenance,SUV
2024-01-01 09:01:20,37.781353,-122.426182,14,76.51,111,-2.91,2.92,-1.97,Left,1.8,distracted,needs_maintenance,truck
2024-01-01 09:01:25,37.769868,-122.419147,44,97.37,62,-2.12,-1.35,2.93,Left,1.63,distracted,normal,sedan
2024-01-01 09:01:30,37.772268,-122.418058,101,57.33,88,-0.75,-0.93,1.58,Straight,1.04,awake,normal,SUV
2024-01-01 09:01:35,37.767138,-122.426403,8,81.18,91,1.32,0.83,0.06,Right,2.7,drowsy,normal,SUV
2024-01-01 09:01:40,37.765429,-122.409787,109,91.59,129,2.89,0.77,2.54,Straight,1.4,awake,needs_maintenance,truck
2024-01-01 09:01:45,37.767087,-122.411821,72,89.05,91,0.26,1.37,0.16,Left,1.01,distracted,normal,SUV
2024-01-01 09:01:50,37.783005,-122.420294,139,31.14,120,-0.12,1.5,2.74,Left,2.01,drowsy,needs_maintenance,truck
2024-01-01 09:01:55,37.772917,-122.409703,5,75.49,82,-0.14,0.26,0.99,Straight,1.06,awake,normal,SUV
2024-01-01 09:02:00,37.773232,-122.427373,92,17.11,62,-1.67,2.14,1.34,Left,2.87,drowsy,needs_maintenance,SUV
2024-01-01 09:02:05,37.768012,-122.420913,127,79.68,115,0.98,-1.74,-1.0,Straight,1.87,awake,needs_maintenance,truck
2024-01-01 09:02:10,37.775745,-122.421225,22,57.88,91,2.4,-1.56,-2.12,Left,1.57,distracted,normal,SUV
2024-01-01 09:02:15,37.777075,-122.428394,80,63.98,68,1.95,0.52,0.78,Right,1.58,distracted,normal,sedan
2024-01-01 09:02:20,37.77128,-122.423802,74,22.88,84,-1.85,-0.45,0.05,Right,0.55,awake,normal,SUV
2024-01-01 09:02:25,37.768113,-122.425037,122,22.18,112,-1.04,-0.76,-0.73,Right,1.54,distracted,needs_maintenance,truck
2024-01-01 09:02:30,37.782501,-122.420811,25,78.59,107,-2.66,-1.76,-0.4,Straight,1.59,awake,normal,truck
2024-01-01 09:02:35,37.772753,-122.420927,56,25.13,94,0.06,-2.99,-2.33,Right,2.67,drowsy,normal,SUV
2024-01-01 09:02:40,37.773425,-122.428439,52,41.35,98,-1.27,-1.62,-2.12,Straight,0.32,awake,normal,SUV
2024-01-01 09:02:45,37.773008,-122.413217,30,86.21,124,2.79,0.02,2.85,Right,1.1,distracted,needs_maintenance,truck
2024-01-01 09:02:50,37.775952,-122.422973,82,11.79,105,0.8,-1.77,1.38,Straight,0.33,awake,needs_maintenance,truck
2024-01-01 09:02:55,37.779533,-122.421749,103,42.34,64,2.51,-0.41,-2.47,Straight,2.09,drowsy,normal,SUV
2024-01-01 09:03:00,37.778407,-122.420516,48,10.86,113,-0.03,-1.07,0.29,Left,1.6,distracted,needs_maintenance,truck
2024-01-01 09:03:05,37.778549,-122.412322,4,21.48,109,0.47,2.5,0.55,Right,2.96,drowsy,normal,truck
2024-01-01 09:03:10,37.779036,-122.4203,64,83.66,124,1.74,1.0,-1.11,Straight,0.29,awake,needs_maintenance,truck
2024-01-01 09:03:15,37.778731,-122.410902,51,17.48,69,1.22,2.83,1.39,Straight,2.98,drowsy,needs_maintenance,SUV
2024-01-01 09:03:20,37.783178,-122.427166,102,93.82,66,-0.05,0.77,-2.07,Left,2.44,drowsy,normal,sedan
2024-01-01 09:03:25,37.775046,-122.4293,100,79.9,97,1.8,-1.44,1.74,Left,0.46,awake,normal,SUV
2024-01-01 09:03:30,37.784285,-122.419868,10,72.41,80,2.59,2.31,-2.25,Left,1.6,distracted,normal,SUV
2024-01-01 09:03:35,37.770537,-122.419537,0,67.45,100,-0.29,0.94,-2.99,Left,1.85,distracted,normal,SUV
2024-01-01 09:03:40,37.765741,-122.41228,38,21.09,73,-1.26,1.26,2.48,Right,0.67,awake,normal,SUV
2024-01-01 09:03:45,37.77589,-122.41911,127,80.4,116,1.52,-0.65,2.82,Right,2.26,drowsy,needs_maintenance,truck
2024-01-01 09:03:50,37.770854,-122.424937,103,99.99,93,1.81,2.28,2.24,Right,0.44,awake,normal,SUV
2024-01-01 09:03:55,37.77916,-122.420582,122,40.97,93,2.4,-2.97,1.58,Straight,0.8,awake,normal,SUV
2024-01-01 09:04:00,37.769041,-122.424973,137,80.07,107,0.53,2.23,1.07,Straight,1.59,awake,normal,truck
2024-01-01 09:04:05,37.776789,-122.429043,119,28.47,111,-1.12,-0.27,2.24,Straight,2.44,drowsy,needs_maintenance,truck
2024-01-01 09:04:10,37.77977,-122.427091,117,95.3,86,-0.69,1.92,-0.15,Left,0.19,awake,normal,SUV
2024-01-01 09:04:15,37.768606,-122.429017,124,86.14,122,0.92,2.86,-2.74,Right,0.23,awake,needs_maintenance,truck
2024-01-01 09:04:20,37.769761,-122.428164,99,69.92,125,2.39,1.61,2.97,Right,0.91,awake,needs_maintenance,truck
2024-01-01 09:04:25,37.771685,-122.425927,139,91.26,68,2.47,-2.87,2.5,Right,0.71,awake,normal,sedan
2024-01-01 09:04:30,37.772973,-122.410166,9,44.37,97,-1.73,2.84,-2.65,Left,2.11,drowsy,normal,SUV
2024-01-01 09:04:35,37.776825,-122.419687,97,19.16,105,-1.96,-2.85,-0.81,Left,2.95,drowsy,needs_maintenance,truck
2024-01-01 09:04:40,37.779862,-122.411912,102,79.49,111,-0.25,0.36,-0.43,Left,1.76,distracted,needs_maintenance,truck
2024-01-01 09:04:45,37.777317,-122.421296,20,30.46,88,0.78,-1.56,-2.54,Left,1.64,distracted,normal,SUV
2024-01-01 09:04:50,37.777107,-122.427228,103,65.91,97,-2.44,-2.2,-0.83,Left,1.53,distracted,normal,SUV
2024-01-01 09:04:55,37.772069,-122.420454,20,72.78,83,-1.03,-2.87,1.42,Left,0.4,awake,normal,SUV
2024-01-01 09:05:00,37.783566,-122.410107,41,18.32,113,0.32,0.3,1.68,Left,0.28,awake,needs_maintenance,truck
2024-01-01 09:05:05,37.774211,-122.412457,0,84.46,89,-2.42,1.41,2.7,Straight,2.82,drowsy,normal,SUV
2024-01-01 09:05:10,37.768276,-122.418912,68,84.1,62,1.04,-0.54,2.82,Right,2.76,drowsy,normal,sedan
2024-01-01 09:05:15,37.781565,-122.427816,43,22.98,102,2.05,-0.97,-1.88,Left,1.31,distracted,normal,truck
2024-01-01 09:05:20,37.779784,-122.429193,32,75.45,64,0.53,1.77,-1.59,Left,1.56,distracted,normal,sedan
2024-01-01 09:05:25,37.768557,-122.419373,17,14.73,118,2.72,-0.59,-2.58,Left,2.45,drowsy,needs_maintenance,truck
2024-01-01 09:05:30,37.767765,-122.424256,125,89.51,71,-1.16,1.54,0.03,Left,0.93,awake,normal,sedan
2024-01-01 09:05:35,37.776464,-122.42245,113,96.24,89,0.89,2.84,-1.55,Right,0.13,awake,normal,SUV
2024-01-01 09:05:40,37.776356,-122.410778,67,15.6,92,-2.36,-2.95,-0.26,Right,1.67,distracted,needs_maintenance,SUV
2024-01-01 09:05:45,37.781309,-122.416404,124,66.42,74,1.58,0.56,-0.03,Straight,0.57,awake,normal,sedan
2024-01-01 09:05:50,37.775539,-122.411609,46,68.46,102,2.36,-1.66,1.25,Right,0.79,awake,normal,truck
2024-01-01 09:05:55,37.771764,-122.4202,4,84.6,74,-2.47,-1.7,-1.95,Straight,3.0,drowsy,normal,sedan
2024-01-01 09:06:00,37.781265,-122.420551,29,92.17,107,-0.13,0.27,-1.39,Left,1.38,distracted,normal,truck
2024-01-01 09:06:05,37.772673,-122.410212,90,94.51,85,2.36,-0.94,2.95,Right,2.69,drowsy,normal,SUV
2024-01-01 09:06:10,37.765307,-122.419152,19,74.22,126,-1.64,-1.88,-1.61,Right,2.43,drowsy,needs_maintenance,truck
2024-01-01 09:06:15,37.771113,-122.42827,47,19.73,126,1.5,-2.8,1.22,Left,2.46,drowsy,needs_maintenance,truck
2024-01-01 09:06:20,37.781138,-122.413966,123,20.46,116,1.75,-1.69,1.52,Straight,1.45,awake,needs_maintenance,truck
2024-01-01 09:06:25,37.776194,-122.425669,46,25.74,79,1.27,-2.09,-0.03,Left,2.47,drowsy,normal,SUV
2024-01-01 09:06:30,37.774417,-122.420691,139,71.61,95,-0.5,-1.15,-0.42,Right,2.63,drowsy,normal,SUV
2024-01-01 09:06:35,37.7736,-122.423637,57,49.07,63,-0.03,1.64,-2.59,Right,1.52,distracted,normal,SUV
2024-01-01 09:06:40,37.77632,-122.423494,85,37.14,107,-0.64,-2.13,-1.24,Straight,2.94,drowsy,normal,truck
2024-01-01 09:06:45,37.783226,-122.425918,11,26.04,78,-2.0,-1.32,-0.84,Right,0.4,awake,normal,SUV
2024-01-01 09:06:50,37.77974,-122.423503,14,22.96,112,0.83,2.52,2.42,Left,2.12,drowsy,needs_maintenance,truck
2024-01-01 09:06:55,37.770946,-122.420481,123,75.45,65,-1.58,0.02,0.53,Left,0.74,awake,normal,sedan
2024-01-01 09:07:00,37.765782,-122.427362,102,74.95,97,-0.27,1.41,-1.32,Right,2.9,drowsy,normal,SUV
2024-01-01 09:07:05,37.781445,-122.411626,103,40.67,79,2.97,1.99,-1.08,Left,2.64,drowsy,normal,SUV
2024-01-01 09:07:10,37.777218,-122.420088,55,47.92,76,0.71,-0.68,-2.14,Left,0.67,awake,normal,SUV
2024-01-01 09:07:15,37.773758,-122.420554,50,23.05,77,-2.2,-2.48,-0.39,Straight,2.7,drowsy,normal,SUV
2024-01-01 09:07:20,37.769976,-122.424435,48,88.18,79,1.99,-1.85,0.45,Right,0.23,awake,normal,sedan
2024-01-01 09:07:25,37.770601,-122.422342,87,52.8,61,1.36,1.7,-1.35,Right,1.47,distracted,normal,SUV
2024-01-01 09:07:30,37.766952,-122.428049,95,22.17,78,-2.11,-0.54,1.69,Straight,0.57,awake,normal,SUV
2024-01-01 09:07:35,37.775779,-122.41797,49,17.57,123,1.98,2.41,1.29,Right,0.95,awake,needs_maintenance,truck
2024-01-01 09:07:40,37.784688,-122.427637,47,34.88,100,-1.11,2.0,1.85,Left,2.07,drowsy,normal,SUV
2024-01-01 09:07:45,37.76899,-122.425591,3,40.24,117,1.56,0.65,1.52,Right,2.69,drowsy,needs_maintenance,truck
2024-01-01 09:07:50,37.783688,-122.422595,82,53.84,121,0.55,-2.42,0.87,Straight,1.78,awake,needs_maintenance,truck
2024-01-01 09:07:55,37.766163,-122.421474,114,37.92,69,2.68,-2.33,2.43,Right,2.78,drowsy,normal,SUV
2024-01-01 09:08:00,37.767233,-122.421973,77,80.64,86,-2.94,2.55,0.84,Left,1.32,distracted,normal,SUV
2024-01-01 09:08:05,37.784775,-122.421082,39,97.57,78,-1.11,0.77,2.57,Right,1.25,distracted,normal,sedan
2024-01-01 09:08:10,37.784797,-122.420873,131,67.03,88,-1.51,0.58,2.97,Right,0.38,awake,normal,SUV
2024-01-01 09:08:15,37.767874,-122.412214,14,84.93,73,0.53,-1.35,-0.3,Right,0.16,awake,normal,sedan
2024-01-01 09:08:20,37.781737,-122.423581,58,50.02,66,-1.99,-1.84,0.48,Straight,1.18,awake,normal,SUV
2024-01-01 09:08:25,37.765208,-122.425439,13,71.02,73,2.42,-0.61,0.29,Right,0.3,awake,normal,sedan
2024-01-01 09:08:30,37.774728,-122.422971,43,77.29,95,1.23,-1.67,-2.18,Right,1.26,distracted,normal,SUV
2024-01-01 09:08:35,37.779212,-122.411705,54,38.91,117,-1.66,2.86,-2.51,Straight,1.25,awake,needs_maintenance,truck
2024-01-01 09:08:40,37.776147,-122.427512,35,87.76,86,-0.95,0.51,0.07,Right,2.82,drowsy,normal,SUV
2024-01-01 09:08:45,37.782077,-122.412238,50,40.42,98,-2.82,2.43,-2.14,Right,2.15,drowsy,normal,SUV
2024-01-01 09:08:50,37.782338,-122.415453,124,40.91,122,0.55,0.71,-2.0,Straight,1.77,awake,needs_maintenance,truck
2024-01-01 09:08:55,37.767542,-122.415307,0,51.89,96,1.64,-2.46,-2.0,Straight,2.34,drowsy,normal,SUV
2024-01-01 09:09:00,37.773799,-122.42225,72,37.74,121,2.67,0.58,1.99,Straight,2.74,drowsy,needs_maintenance,truck
2024-01-01 09:09:05,37.773111,-122.416832,34,32.6,101,1.9,0.93,-2.21,Right,0.72,awake,normal,truck
2024-01-01 09:09:10,37.780584,-122.41464,111,63.07,99,-2.25,2.63,-0.72,Right,2.26,drowsy,normal,SUV
2024-01-01 09:09:15,37.776594,-122.41376,23,76.76,102,2.6,-1.54,2.05,Left,2.88,drowsy,normal,truck
2024-01-01 09:09:20,37.781538,-122.420003,37,70.15,86,-0.26,-0.99,-0.87,Right,0.84,awake,normal,SUV
2024-01-01 09:09:25,37.775702,-122.419801,133,83.18,114,-2.52,1.77,-2.96,Straight,2.45,drowsy,needs_maintenance,truck
2024-01-01 09:09:30,37.765872,-122.416052,88,48.32,107,1.79,-2.25,2.66,Left,1.66,distracted,normal,truck
2024-01-01 09:09:35,37.77027,-122.413154,71,49.86,65,-0.69,-1.37,-1.5,Straight,2.93,drowsy,normal,SUV
2024-01-01 09:09:40,37.77186,-122.42036,69,12.91,122,2.31,1.54,-2.98,Left,1.46,distracted,needs_maintenance,truck
2024-01-01 09:09:45,37.773703,-122.427762,138,69.83,82,0.5,-1.33,-2.31,Straight,1.0,awake,normal,SUV
2024-01-01 09:09:50,37.779953,-122.423405,102,68.06,124,2.14,-0.04,2.46,Left,2.12,drowsy,needs_maintenance,truck
2024-01-01 09:09:55,37.773024,-122.424183,72,79.22,88,2.13,-2.36,-0.8,Straight,1.39,awake,normal,SUV
2024-01-01 09:10:00,37.780922,-122.412138,24,65.1,99,2.95,0.11,-2.3,Left,2.02,drowsy,normal,SUV
2024-01-01 09:10:05,37.776133,-122.415472,96,30.78,61,-1.85,-1.25,-1.38,Straight,0.85,awake,normal,SUV
2024-01-01 09:10:10,37.774713,-122.413036,82,49.82,83,0.21,0.19,-1.56,Straight,0.81,awake,normal,SUV
2024-01-01 09:10:15,37.766186,-122.416139,97,89.87,75,1.77,-0.14,-1.3,Left,0.66,awake,normal,sedan
2024-01-01 09:10:20,37.779888,-122.414701,106,49.21,86,0.53,-2.98,-2.14,Right,1.17,distracted,normal,SUV
2024-01-01 09:10:25,37.771933,-122.41243,2,59.48,109,-0.75,-1.4,-2.31,Right,1.82,distracted,normal,truck
2024-01-01 09:10:30,37.774649,-122.419079,130,77.54,76,1.91,-0.1,-1.55,Left,0.27,awake,normal,sedan
2024-01-01 09:10:35,37.783812,-122.41184,131,33.13,122,1.18,1.21,-0.11,Left,2.72,drowsy,needs_maintenance,truck
2024-01-01 09:10:40,37.782318,-122.420374,3,31.6,96,1.08,-0.67,1.6,Left,1.67,distracted,normal,SUV
2024-01-01 09:10:45,37.767324,-122.424452,139,48.43,75,-0.93,-1.39,-3.0,Right,2.19,drowsy,normal,SUV
2024-01-01 09:10:50,37.765719,-122.415059,27,23.51,100,-2.12,2.66,0.98,Left,2.03,drowsy,normal,SUV
